"","UBIDPTO","REGION","ZONA","OCU","INFORM","SEXO","GEDUC","AEDUC","AEDAD","AEDAD2","WS","LWS"
"692","13","Sierra","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",16,47,2209,120.748945595901,4.79371356036951
"693","13","Sierra","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",14,31,961,41.8465409480485,3.73400913994837
"694","13","Sierra","Urbana","Ocupado","Formal","Femenino","Primaria",0,87,7569,65.1095355264092,4.17607101354815
"695","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",4,53,2809,18.6027244361169,2.92330804505278
"696","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",10,16,256,697.48709795581,6.54748401597004
"697","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",6,53,2809,23.2438165119316,3.14603914018461
"698","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",11,55,3025,116.257438692516,4.7558070311731
"699","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",1,60,3600,206.093214062941,5.32832856189555
"700","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",7,39,1521,293.642791612089,5.68236403411773
"701","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",16,58,3364,158.123157706994,5.06337420854905
"702","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,61,3721,37.6657224665295,3.62875046246976
"703","13","Costa","Urbana","Ocupado","Formal","Femenino","Primaria",6,42,1764,147.191659842471,4.99173554601075
"704","13","Costa","Urbana","Ocupado","Formal","Masculino","Primaria",6,57,3249,970.678654236723,6.877995470404
"705","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,55,3025,23.2438165119316,3.14603914018461
"706","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,46,2116,212.531332166028,5.35908942298265
"707","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,27,729,291.775102650601,5.6759833091126
"708","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,27,729,642.518938939913,6.46539629328422
"709","13","Costa","Urbana","Ocupado","Formal","Femenino","Secundaria",11,43,1849,262.777866209973,5.5713090601182
"710","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",2,86,7396,69.7506276022239,4.24492641854234
"711","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,35,1225,89.6766386219409,4.49621029614731
"712","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",18,34,1156,639.78029607099,6.46112483002803
"713","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,34,1156,225.994334799177,5.42050993169782
"714","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,19,361,197.16970095641,5.28406478409807
"715","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",18,51,2601,930.117043739416,6.83531043171166
"716","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",16,33,1089,969.086874723117,6.87635426186911
"717","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,35,1225,708.64873261748,6.56335996316495
"718","13","Costa","Urbana","Ocupado","Formal","Femenino","Secundaria",11,27,729,689.240529391346,6.53559030935444
"719","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,53,2809,227.950497574934,5.42912848948196
"720","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",18,37,1369,988.32247535139,6.89600903654963
"721","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",13,20,400,100.454711955031,4.60970699862301
"722","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,67,4489,247.358700801068,5.51083951312567
"723","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",18,30,900,1018.48957384419,6.926075998839
"724","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,66,4356,1454.96318770149,7.28273587873672
"725","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,51,2601,651.785765655535,6.4797159276494
"726","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,27,729,458.068116656343,6.12701789937941
"727","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",7,21,441,14.6520427517457,2.68457976272187
"728","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,38,1444,101.326077891237,4.6183438104172
"729","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,16,256,9.97259454307298,2.29984078513082
"730","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",8,58,3364,116.257438692516,4.7558070311731
"731","13","Costa","Urbana","Ocupado","Formal","Masculino","Primaria",3,58,3364,363.846276290732,5.89673146055282
"732","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",14,43,1849,229.120359627102,5.43424745337258
"733","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",3,59,3481,358.706554487763,5.8825046572672
"734","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",8,32,1024,60.4492653841654,4.10180442453312
"735","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,46,2116,83.7122599625261,4.42738544182905
"736","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",12,61,3721,490.383158589185,6.19518704184058
"737","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",14,52,2704,567.916635102766,6.34197463876423
"738","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",2,49,2401,83.7122599625261,4.42738544182905
"739","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",9,44,1936,256.257323624118,5.54618211004077
"740","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",8,28,784,44.1862650523849,3.78841399537113
"741","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",6,36,1296,116.084836094655,4.75432126944704
"742","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",3,52,2704,155.962432010758,5.04961515780378
"743","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",6,49,2401,162.764249782808,5.09230283352503
"744","13","Sierra","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,59,3481,600.810465087289,6.39827951888559
"745","13","Sierra","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,60,3600,484.533848328344,6.18318729128136
"746","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",3,68,4624,23.2438165119316,3.14603914018461
"747","13","Sierra","Urbana","Ocupado","Informal","Femenino","Primaria",6,68,4624,160.443703744901,5.0779431255575
"748","13","Sierra","Urbana","Ocupado","Informal","Femenino","Secundaria",11,51,2601,118.597162796853,4.77573256382261
"749","13","Sierra","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,40,1600,337.246298153728,5.82081351846343
"750","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",8,26,676,23.2438165119316,3.14603914018461
"751","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",5,42,1764,60.4492653841654,4.10180442453312
"752","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",11,20,400,164.087536366408,5.10040004375765
"753","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",2,75,5625,8.99328584790397,2.19647828202758
"754","13","Sierra","Rural","Ocupado","Informal","Masculino","Sup. Univ.",14,22,484,139.520433270877,4.93821106559504
"755","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",11,53,2809,59.82575582333,4.09143626761902
"756","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",5,45,2025,428.203859310184,6.05959938898322
"757","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",11,41,1681,167.405341858623,5.1204180682907
"758","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",2,76,5776,74.3917196780386,4.30934464099532
"759","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",6,27,729,58.1287193462581,4.06265985061315
"760","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",3,29,841,34.8657247678975,3.55150424829278
"761","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",5,44,1936,33.9451775793061,3.52474679912323
"762","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",8,26,676,151.142341526843,5.018222051909
"763","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",6,25,625,48.8273571281996,3.8882907526727
"764","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",2,40,1600,58.1287193462581,4.06265985061315
"765","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,61,3721,149.569740079666,5.00776277288585
"766","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",13,32,1024,312.966866054631,5.74609732568629
"767","13","Costa","Urbana","Ocupado","Formal","Masculino","Primaria",6,49,2401,363.731207892158,5.89641515499902
"768","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,52,2704,957.196473537145,6.8640086718832
"769","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,56,3136,575.284458670308,6.35486462919931
"770","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,65,4225,161.076579937058,5.08187990368098
"771","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",9,25,625,220.720366531206,5.39689659052384
"772","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",1,48,2304,3.68218875436541,1.30350734558313
"773","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",9,22,484,69.0410391443514,4.23470109799955
"774","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,21,441,20.0986136175779,3.00065083843634
"775","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,42,1764,297.586056778583,5.69570344963884
"776","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,39,1521,128.876606402789,4.85885540707255
"777","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",1,46,2116,69.0410391443514,4.23470109799955
"778","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",9,59,3481,232.169672189311,5.44746845000698
"779","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,23,529,139.309474540158,4.93669789383648
"780","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,47,2209,750.130890303378,6.62024771170795
"781","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",8,41,1681,168.747806508652,5.12840533120091
"782","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",2,53,2809,69.0410391443514,4.23470109799955
"783","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,58,3364,138.062900222274,4.92770938002465
"784","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",9,25,625,180.945056757488,5.198193431358
"785","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,61,3721,92.0547188591352,4.52238317045133
"786","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,31,961,48.328727401046,3.87802615406082
"787","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,43,1849,120.630037838325,4.79272832324984
"788","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,35,1225,130.679344647114,4.87274657177626
"789","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,24,576,460.235238162818,6.13173774607969
"790","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",11,45,2025,46.0273594295676,3.82923598989139
"791","13","Sierra","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",12,31,961,6.90410391443514,1.93211600500551
"792","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",8,69,4761,73.6437750873082,4.29923961913712
"793","13","Sierra","Urbana","Ocupado","Formal","Masculino","Secundaria",11,56,3136,228.071971148037,5.42966124207337
"794","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",12,49,2401,232.860082580754,5.45043776924573
"795","13","Costa","Urbana","Ocupado","Formal","Masculino","Primaria",3,34,1156,363.520249161439,5.89583500150579
"796","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",4,30,900,357.325733704876,5.87864778511953
"797","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",3,63,3969,120.630037838325,4.79272832324984
"798","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",8,23,529,416.777739634735,6.03255308122676
"799","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",10,19,361,328.923017323547,5.79582373348743
"800","13","Costa","Urbana","Ocupado","Formal","Masculino","Primaria",6,65,4225,334.54219078724,5.81276300251801
"801","13","Costa","Urbana","Ocupado","Formal","Femenino","Secundaria",9,40,1600,356.807925911294,5.87719761433607
"802","13","Costa","Urbana","Ocupado","Formal","Masculino","Primaria",5,34,1156,358.418883491329,5.88170236802565
"803","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,38,1444,473.736596928824,6.16065146455331
"804","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,42,1764,348.254508283966,5.85293355811515
"805","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,38,1444,53.1792986497203,3.97366919749399
"806","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",2,75,5625,7.36437750873081,1.99665452614308
"807","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",11,40,1600,43.2657178637935,3.7673605861733
"808","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",3,69,4761,31.5287412092538,3.45089954917148
"809","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",0,70,4900,4.60273594295676,1.52665089689734
"810","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",4,56,3136,68.5807655500557,4.22801210984876
"811","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",8,51,2601,75.7150062616387,4.32697637410872
"812","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",6,48,2304,55.9232417069246,4.0239800666839
"813","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",7,54,2916,22.783542917636,3.12603847347794
"814","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",6,34,1156,10.8164294659484,2.38106622505341
"815","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",2,48,2304,16.1095758003487,2.77941386539271
"816","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",2,61,3721,16.1095758003487,2.77941386539271
"817","13","Sierra","Rural","Ocupado","Informal","Femenino","Secundaria",11,19,361,6.90410391443514,1.93211600500551
"818","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",2,36,1296,132.914179336377,4.88970365179912
"819","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",2,32,1024,14.4986182203138,2.67405334973488
"820","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",5,44,1936,15.1890286117573,2.72057336536978
"821","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",2,65,4225,50.6300953725244,3.92454616969571
"822","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",11,33,1089,75.7150062616387,4.32697637410872
"823","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",6,56,3136,59.8355672584379,4.09160025435888
"824","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",6,51,2601,27.6164156577406,3.3184103661254
"825","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",3,50,2500,83.3095205675173,4.42256283516912
"826","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",4,51,2601,282.818945628264,5.64480692480629
"827","13","Sierra","Rural","Ocupado","Informal","Masculino","Sup. No Univ.",12,21,441,140.671117256616,4.94642466413243
"828","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",6,60,3600,90.904034873396,4.50980438824447
"829","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",2,53,2809,126.575238431311,4.84083690156987
"830","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",3,45,2025,27.6164156577406,3.3184103661254
"831","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",9,17,289,140.824541788048,4.94751473100696
"832","13","Sierra","Rural","Ocupado","Formal","Masculino","Sup. No Univ.",16,31,961,460.235238162818,6.13173774607969
"833","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,45,2025,287.8052428998,5.66228401145134
"834","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,37,1369,138.062900222274,4.92770938002465
"835","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",7,65,4225,75.9451430587865,4.33001127780388
"836","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",16,41,1681,364.613398947891,5.89883761128925
"837","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,36,1296,368.180519303683,5.90857335947883
"838","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",18,43,1849,594.7310180293,6.38810923279195
"839","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,44,1936,978.29234660903,6.88580854827938
"840","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",14,48,2304,103.561558716527,4.64016620610772
"841","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",7,40,1600,189.805323447679,5.24599893345204
